scenario,sensor,impact
CI3228X,CI1277X,90000.0
CI3228X,CI1305X,90000.0
CI3228X,CI1360X,90000.0
CI3228X,CI1385X,90000.0
CI3228X,CI1479X,7200.0
CI3228X,CI1508X,90000.0
CI3228X,CI150X,90000.0
CI3228X,CI15X,90000.0
CI3228X,CI1638X,90000.0
CI3228X,CI170X,90000.0
CI3228X,CI1786X,90000.0
CI3228X,CI193X,90000.0
CI3228X,CI1X,90000.0
CI3228X,CI2,90000.0
CI3228X,CI2056X,90000.0
CI3228X,CI206X,90000.0
CI3228X,CI2124X,90000.0
CI3228X,CI2150X,90000.0
CI3228X,CI226X,90000.0
CI3228X,CI2274X,7200.0
CI3228X,CI227X,90000.0
CI3228X,CI2313X,90000.0
CI3228X,CI248X,90000.0
CI3228X,CI266X,90000.0
CI3228X,CI2879X,90000.0
CI3228X,CI2920X,3600.0
CI3228X,CI2994X,90000.0
CI3228X,CI3067X,90000.0
CI3228X,CI3105X,90000.0
CI3228X,CI3126X,90000.0
CI3228X,CI3171X,25200.0
CI3228X,CI3238X,90000.0
CI3228X,CI3330X,3600.0
CI3228X,CI333X,90000.0
CI3228X,CI3367X,90000.0
CI3228X,CI3386X,90000.0
CI3228X,CI3406X,90000.0
CI3228X,CI3449X,90000.0
CI3228X,CI3459X,90000.0
CI3228X,CI3462X,90000.0
CI3228X,CI3464X,90000.0
CI3228X,CI3465X,90000.0
CI3228X,CI3498X,90000.0
CI3228X,CI3499X,90000.0
CI3228X,CI3509X,90000.0
CI3228X,CI3512X,90000.0
CI3228X,CI3526X,90000.0
CI3228X,CI3540X,7200.0
CI3228X,CI3557X,3600.0
CI3228X,CI3560X,90000.0
CI3228X,CI3569X,7200.0
CI3228X,CI3581X,7200.0
CI3228X,CI501X,90000.0
CI3228X,CI69X,90000.0
CI3228X,CI765X,90000.0
CI3228X,FT150X,90000.0
CI3228X,PJ3531X,90000.0
CI3228X,PJ564X,90000.0
CI3238X,1,10800.0
CI3238X,CI1004X,90000.0
CI3238X,CI100X,90000.0
CI3238X,CI1074X,90000.0
CI3238X,CI1226X,90000.0
CI3238X,CI1277X,90000.0
CI3238X,CI1305X,90000.0
CI3238X,CI1360X,90000.0
CI3238X,CI1385X,90000.0
CI3238X,CI1479X,10800.0
CI3238X,CI1508X,90000.0
CI3238X,CI150X,90000.0
CI3238X,CI15X,90000.0
CI3238X,CI1638X,10800.0
CI3238X,CI170X,90000.0
CI3238X,CI1786X,90000.0
CI3238X,CI193X,90000.0
CI3238X,CI1X,90000.0
CI3238X,CI2,90000.0
CI3238X,CI2056X,90000.0
CI3238X,CI206X,90000.0
CI3238X,CI2124X,90000.0
CI3238X,CI2150X,90000.0
CI3238X,CI226X,90000.0
CI3238X,CI2274X,10800.0
CI3238X,CI227X,90000.0
CI3238X,CI2313X,90000.0
CI3238X,CI248X,90000.0
CI3238X,CI266X,90000.0
CI3238X,CI2879X,90000.0
CI3238X,CI2920X,7200.0
CI3238X,CI2994X,90000.0
CI3238X,CI3067X,90000.0
CI3238X,CI3105X,90000.0
CI3238X,CI3126X,90000.0
CI3238X,CI3171X,90000.0
CI3238X,CI3238X,0.0
CI3238X,CI3330X,3600.0
CI3238X,CI333X,90000.0
CI3238X,CI3367X,90000.0
CI3238X,CI3386X,90000.0
CI3238X,CI3406X,90000.0
CI3238X,CI3449X,90000.0
CI3238X,CI3459X,90000.0
CI3238X,CI3462X,90000.0
CI3238X,CI3464X,90000.0
CI3238X,CI3465X,90000.0
CI3238X,CI3498X,90000.0
CI3238X,CI3499X,90000.0
CI3238X,CI3509X,90000.0
CI3238X,CI3512X,90000.0
CI3238X,CI3526X,90000.0
CI3238X,CI3540X,7200.0
CI3238X,CI3557X,3600.0
CI3238X,CI3560X,90000.0
CI3238X,CI3569X,10800.0
CI3238X,CI3581X,7200.0
CI3238X,CI501X,90000.0
CI3238X,CI69X,90000.0
CI3238X,CI765X,90000.0
CI3238X,FT150X,90000.0
CI3238X,PJ3531X,90000.0
CI3238X,PJ564X,90000.0
CI3248X,1,14400.0
CI3248X,CI1004X,90000.0
CI3248X,CI100X,90000.0
CI3248X,CI1074X,90000.0
CI3248X,CI1226X,90000.0
CI3248X,CI1277X,90000.0
CI3248X,CI1305X,90000.0
CI3248X,CI1360X,90000.0
CI3248X,CI1385X,90000.0
CI3248X,CI1479X,10800.0
CI3248X,CI1508X,90000.0
CI3248X,CI150X,90000.0
CI3248X,CI15X,90000.0
CI3248X,CI1638X,10800.0
CI3248X,CI170X,90000.0
CI3248X,CI1786X,90000.0
CI3248X,CI193X,90000.0
CI3248X,CI1X,90000.0
CI3248X,CI2,90000.0
CI3248X,CI2056X,90000.0
CI3248X,CI206X,90000.0
CI3248X,CI2124X,90000.0
CI3248X,CI2150X,90000.0
CI3248X,CI226X,90000.0
CI3248X,CI2274X,10800.0
CI3248X,CI227X,90000.0
CI3248X,CI2313X,90000.0
CI3248X,CI248X,90000.0
CI3248X,CI266X,90000.0
CI3248X,CI2879X,90000.0
CI3248X,CI2920X,7200.0
CI3248X,CI2994X,90000.0
CI3248X,CI3067X,90000.0
CI3248X,CI3105X,90000.0
CI3248X,CI3126X,90000.0
CI3248X,CI3171X,90000.0
CI3248X,CI3238X,3600.0
CI3248X,CI3330X,3600.0
CI3248X,CI333X,90000.0
CI3248X,CI3367X,90000.0
CI3248X,CI3386X,90000.0
CI3248X,CI3406X,90000.0
CI3248X,CI3449X,90000.0
CI3248X,CI3459X,90000.0
CI3248X,CI3462X,90000.0
CI3248X,CI3464X,90000.0
CI3248X,CI3465X,90000.0
CI3248X,CI3498X,90000.0
CI3248X,CI3499X,90000.0
CI3248X,CI3509X,90000.0
CI3248X,CI3512X,90000.0
CI3248X,CI3526X,90000.0
CI3248X,CI3540X,10800.0
CI3248X,CI3557X,7200.0
CI3248X,CI3560X,90000.0
CI3248X,CI3569X,14400.0
CI3248X,CI3581X,10800.0
CI3248X,CI501X,90000.0
CI3248X,CI69X,90000.0
CI3248X,CI765X,90000.0
CI3248X,FT150X,90000.0
CI3248X,PJ3531X,90000.0
CI3248X,PJ564X,90000.0
CI3267X,1,7200.0
CI3267X,CI1004X,90000.0
CI3267X,CI100X,90000.0
CI3267X,CI1074X,90000.0
CI3267X,CI1226X,90000.0
CI3267X,CI1277X,90000.0
CI3267X,CI1305X,90000.0
CI3267X,CI1360X,90000.0
CI3267X,CI1385X,90000.0
CI3267X,CI1479X,7200.0
CI3267X,CI1508X,90000.0
CI3267X,CI150X,90000.0
CI3267X,CI15X,90000.0
CI3267X,CI1638X,3600.0
CI3267X,CI170X,90000.0
CI3267X,CI1786X,90000.0
CI3267X,CI193X,90000.0
CI3267X,CI1X,90000.0
CI3267X,CI2,90000.0
CI3267X,CI2056X,90000.0
CI3267X,CI206X,90000.0
CI3267X,CI2124X,90000.0
CI3267X,CI2150X,90000.0
CI3267X,CI226X,90000.0
CI3267X,CI2274X,7200.0
CI3267X,CI227X,90000.0
CI3267X,CI2313X,21600.0
CI3267X,CI248X,90000.0
CI3267X,CI266X,10800.0
CI3267X,CI2879X,90000.0
CI3267X,CI2920X,3600.0
CI3267X,CI2994X,3600.0
CI3267X,CI3067X,10800.0
CI3267X,CI3105X,90000.0
CI3267X,CI3126X,90000.0
CI3267X,CI3171X,90000.0
CI3267X,CI3238X,90000.0
CI3267X,CI3330X,90000.0
CI3267X,CI333X,7200.0
CI3267X,CI3367X,90000.0
CI3267X,CI3386X,90000.0
CI3267X,CI3406X,90000.0
CI3267X,CI3449X,90000.0
CI3267X,CI3459X,90000.0
CI3267X,CI3462X,90000.0
CI3267X,CI3464X,90000.0
CI3267X,CI3465X,90000.0
CI3267X,CI3498X,90000.0
CI3267X,CI3499X,90000.0
CI3267X,CI3509X,90000.0
CI3267X,CI3512X,90000.0
CI3267X,CI3526X,90000.0
CI3267X,CI3540X,25200.0
CI3267X,CI3557X,90000.0
CI3267X,CI3560X,90000.0
CI3267X,CI3569X,90000.0
CI3267X,CI3581X,25200.0
CI3267X,CI501X,90000.0
CI3267X,CI69X,90000.0
CI3267X,CI765X,7200.0
CI3267X,FT150X,90000.0
CI3267X,PJ3531X,90000.0
CI3267X,PJ564X,90000.0
CI3271X,1,7200.0
CI3271X,CI1004X,90000.0
CI3271X,CI100X,90000.0
CI3271X,CI1074X,90000.0
CI3271X,CI1226X,90000.0
CI3271X,CI1277X,90000.0
CI3271X,CI1305X,90000.0
CI3271X,CI1360X,90000.0
CI3271X,CI1385X,90000.0
CI3271X,CI1479X,7200.0
CI3271X,CI1508X,90000.0
CI3271X,CI150X,90000.0
CI3271X,CI15X,90000.0
CI3271X,CI1638X,3600.0
CI3271X,CI170X,90000.0
CI3271X,CI1786X,90000.0
CI3271X,CI193X,90000.0
CI3271X,CI1X,90000.0
CI3271X,CI2,90000.0
CI3271X,CI2056X,90000.0
CI3271X,CI206X,90000.0
CI3271X,CI2124X,90000.0
CI3271X,CI2150X,90000.0
CI3271X,CI226X,90000.0
CI3271X,CI2274X,7200.0
CI3271X,CI227X,90000.0
CI3271X,CI2313X,21600.0
CI3271X,CI248X,90000.0
CI3271X,CI266X,10800.0
CI3271X,CI2879X,90000.0
CI3271X,CI2920X,3600.0
CI3271X,CI2994X,3600.0
CI3271X,CI3067X,10800.0
CI3271X,CI3105X,90000.0
CI3271X,CI3126X,90000.0
CI3271X,CI3171X,90000.0
CI3271X,CI3238X,90000.0
CI3271X,CI3330X,90000.0
CI3271X,CI333X,7200.0
CI3271X,CI3367X,90000.0
CI3271X,CI3386X,90000.0
CI3271X,CI3406X,90000.0
CI3271X,CI3449X,90000.0
CI3271X,CI3459X,90000.0
CI3271X,CI3462X,90000.0
CI3271X,CI3464X,90000.0
CI3271X,CI3465X,90000.0
CI3271X,CI3498X,90000.0
CI3271X,CI3499X,90000.0
CI3271X,CI3509X,90000.0
CI3271X,CI3512X,90000.0
CI3271X,CI3526X,90000.0
CI3271X,CI3540X,25200.0
CI3271X,CI3557X,90000.0
CI3271X,CI3560X,90000.0
CI3271X,CI3569X,90000.0
CI3271X,CI3581X,25200.0
CI3271X,CI501X,90000.0
CI3271X,CI69X,90000.0
CI3271X,CI765X,7200.0
CI3271X,FT150X,90000.0
CI3271X,PJ3531X,90000.0
CI3271X,PJ564X,90000.0
CI3291X,1,90000.0
CI3291X,CI1004X,90000.0
CI3291X,CI100X,90000.0
CI3291X,CI1074X,90000.0
CI3291X,CI1226X,90000.0
CI3291X,CI1277X,90000.0
CI3291X,CI1305X,90000.0
CI3291X,CI1360X,90000.0
CI3291X,CI1385X,90000.0
CI3291X,CI1479X,90000.0
CI3291X,CI1508X,90000.0
CI3291X,CI150X,90000.0
CI3291X,CI15X,90000.0
CI3291X,CI1638X,90000.0
CI3291X,CI170X,90000.0
CI3291X,CI1786X,90000.0
CI3291X,CI193X,90000.0
CI3291X,CI1X,90000.0
CI3291X,CI2,90000.0
CI3291X,CI2056X,90000.0
CI3291X,CI206X,90000.0
CI3291X,CI2124X,90000.0
CI3291X,CI2150X,90000.0
CI3291X,CI226X,90000.0
CI3291X,CI2274X,90000.0
CI3291X,CI227X,90000.0
CI3291X,CI2313X,90000.0
CI3291X,CI248X,90000.0
CI3291X,CI266X,90000.0
CI3291X,CI2879X,90000.0
CI3291X,CI2920X,90000.0
CI3291X,CI2994X,90000.0
CI3291X,CI3067X,90000.0
CI3291X,CI3105X,90000.0
CI3291X,CI3126X,90000.0
CI3291X,CI3171X,90000.0
CI3291X,CI3238X,90000.0
CI3291X,CI3330X,90000.0
CI3291X,CI333X,90000.0
CI3291X,CI3367X,90000.0
CI3291X,CI3386X,90000.0
CI3291X,CI3406X,90000.0
CI3291X,CI3449X,90000.0
CI3291X,CI3459X,90000.0
CI3291X,CI3462X,90000.0
CI3291X,CI3464X,90000.0
CI3291X,CI3465X,90000.0
CI3291X,CI3498X,90000.0
CI3291X,CI3499X,90000.0
CI3291X,CI3509X,90000.0
CI3291X,CI3512X,90000.0
CI3291X,CI3526X,90000.0
CI3291X,CI3540X,3600.0
CI3291X,CI3557X,3600.0
CI3291X,CI3560X,90000.0
CI3291X,CI3569X,7200.0
CI3291X,CI3581X,3600.0
CI3291X,CI501X,90000.0
CI3291X,CI69X,90000.0
CI3291X,CI765X,90000.0
CI3291X,FT150X,90000.0
CI3291X,PJ3531X,90000.0
CI3291X,PJ564X,90000.0
CI3292X,1,90000.0
CI3292X,CI1004X,90000.0
CI3292X,CI100X,90000.0
CI3292X,CI1074X,90000.0
CI3292X,CI1226X,90000.0
CI3292X,CI1277X,90000.0
CI3292X,CI1305X,90000.0
CI3292X,CI1360X,90000.0
CI3292X,CI1385X,90000.0
CI3292X,CI1479X,90000.0
CI3292X,CI1508X,90000.0
CI3292X,CI150X,90000.0
CI3292X,CI15X,90000.0
CI3292X,CI1638X,90000.0
CI3292X,CI170X,90000.0
CI3292X,CI1786X,90000.0
CI3292X,CI193X,90000.0
CI3292X,CI1X,90000.0
CI3292X,CI2,90000.0
CI3292X,CI2056X,90000.0
CI3292X,CI206X,90000.0
CI3292X,CI2124X,90000.0
CI3292X,CI2150X,90000.0
CI3292X,CI226X,90000.0
CI3292X,CI2274X,90000.0
CI3292X,CI227X,90000.0
CI3292X,CI2313X,90000.0
CI3292X,CI248X,90000.0
CI3292X,CI266X,90000.0
CI3292X,CI2879X,90000.0
CI3292X,CI2920X,90000.0
CI3292X,CI2994X,90000.0
CI3292X,CI3067X,90000.0
CI3292X,CI3105X,90000.0
CI3292X,CI3126X,90000.0
CI3292X,CI3171X,90000.0
CI3292X,CI3238X,90000.0
CI3292X,CI3330X,90000.0
CI3292X,CI333X,90000.0
CI3292X,CI3367X,90000.0
CI3292X,CI3386X,90000.0
CI3292X,CI3406X,90000.0
CI3292X,CI3449X,90000.0
CI3292X,CI3459X,90000.0
CI3292X,CI3462X,90000.0
CI3292X,CI3464X,90000.0
CI3292X,CI3465X,90000.0
CI3292X,CI3498X,90000.0
CI3292X,CI3499X,90000.0
CI3292X,CI3509X,90000.0
CI3292X,CI3512X,90000.0
CI3292X,CI3526X,90000.0
CI3292X,CI3540X,3600.0
CI3292X,CI3557X,3600.0
CI3292X,CI3560X,90000.0
CI3292X,CI3569X,7200.0
CI3292X,CI3581X,3600.0
CI3292X,CI501X,90000.0
CI3292X,CI69X,90000.0
CI3292X,CI765X,90000.0
CI3292X,FT150X,90000.0
CI3292X,PJ3531X,90000.0
CI3292X,PJ564X,90000.0
CI3319X,1,90000.0
CI3319X,CI1004X,90000.0
CI3319X,CI100X,90000.0
CI3319X,CI1074X,90000.0
CI3319X,CI1226X,90000.0
CI3319X,CI1277X,90000.0
CI3319X,CI1305X,90000.0
CI3319X,CI1360X,90000.0
CI3319X,CI1385X,90000.0
CI3319X,CI1479X,90000.0
CI3319X,CI1508X,90000.0
CI3319X,CI150X,90000.0
CI3319X,CI15X,90000.0
CI3319X,CI1638X,90000.0
CI3319X,CI170X,90000.0
CI3319X,CI1786X,90000.0
CI3319X,CI193X,90000.0
CI3319X,CI1X,90000.0
CI3319X,CI2,90000.0
CI3319X,CI2056X,90000.0
CI3319X,CI206X,90000.0
CI3319X,CI2124X,90000.0
CI3319X,CI2150X,90000.0
CI3319X,CI226X,90000.0
CI3319X,CI2274X,90000.0
CI3319X,CI227X,90000.0
CI3319X,CI2313X,90000.0
CI3319X,CI248X,90000.0
CI3319X,CI266X,90000.0
CI3319X,CI2879X,90000.0
CI3319X,CI2920X,90000.0
CI3319X,CI2994X,90000.0
CI3319X,CI3067X,90000.0
CI3319X,CI3105X,90000.0
CI3319X,CI3126X,90000.0
CI3319X,CI3171X,90000.0
CI3319X,CI3238X,90000.0
CI3319X,CI3330X,90000.0
CI3319X,CI333X,90000.0
CI3319X,CI3367X,90000.0
CI3319X,CI3386X,90000.0
CI3319X,CI3406X,90000.0
CI3319X,CI3449X,90000.0
CI3319X,CI3459X,90000.0
CI3319X,CI3462X,90000.0
CI3319X,CI3464X,90000.0
CI3319X,CI3465X,90000.0
CI3319X,CI3498X,90000.0
CI3319X,CI3499X,90000.0
CI3319X,CI3509X,90000.0
CI3319X,CI3512X,90000.0
CI3319X,CI3526X,90000.0
CI3319X,CI3540X,3600.0
CI3319X,CI3557X,3600.0
CI3319X,CI3560X,90000.0
CI3319X,CI3569X,7200.0
CI3319X,CI3581X,3600.0
CI3319X,CI501X,90000.0
CI3319X,CI69X,90000.0
CI3319X,CI765X,90000.0
CI3319X,FT150X,90000.0
CI3319X,PJ3531X,90000.0
CI3319X,PJ564X,90000.0
CI3320X,1,90000.0
CI3320X,CI1004X,90000.0
CI3320X,CI100X,90000.0
CI3320X,CI1074X,90000.0
CI3320X,CI1226X,90000.0
CI3320X,CI1277X,90000.0
CI3320X,CI1305X,90000.0
CI3320X,CI1360X,90000.0
CI3320X,CI1385X,90000.0
CI3320X,CI1479X,90000.0
CI3320X,CI1508X,90000.0
CI3320X,CI150X,90000.0
CI3320X,CI15X,90000.0
CI3320X,CI1638X,90000.0
CI3320X,CI170X,90000.0
CI3320X,CI1786X,90000.0
CI3320X,CI193X,90000.0
CI3320X,CI1X,90000.0
CI3320X,CI2,90000.0
CI3320X,CI2056X,90000.0
CI3320X,CI206X,90000.0
CI3320X,CI2124X,90000.0
CI3320X,CI2150X,90000.0
CI3320X,CI226X,90000.0
CI3320X,CI2274X,90000.0
CI3320X,CI227X,90000.0
CI3320X,CI2313X,90000.0
CI3320X,CI248X,90000.0
CI3320X,CI266X,90000.0
CI3320X,CI2879X,90000.0
CI3320X,CI2920X,90000.0
CI3320X,CI2994X,90000.0
CI3320X,CI3067X,90000.0
CI3320X,CI3105X,90000.0
CI3320X,CI3126X,90000.0
CI3320X,CI3171X,90000.0
CI3320X,CI3238X,90000.0
CI3320X,CI3330X,90000.0
CI3320X,CI333X,90000.0
CI3320X,CI3367X,90000.0
CI3320X,CI3386X,90000.0
CI3320X,CI3406X,90000.0
CI3320X,CI3449X,90000.0
CI3320X,CI3459X,90000.0
CI3320X,CI3462X,90000.0
CI3320X,CI3464X,90000.0
CI3320X,CI3465X,90000.0
CI3320X,CI3498X,90000.0
CI3320X,CI3499X,90000.0
CI3320X,CI3509X,90000.0
CI3320X,CI3512X,90000.0
CI3320X,CI3526X,90000.0
CI3320X,CI3540X,3600.0
CI3320X,CI3557X,3600.0
CI3320X,CI3560X,90000.0
CI3320X,CI3569X,7200.0
CI3320X,CI3581X,7200.0
CI3320X,CI501X,90000.0
CI3320X,CI69X,90000.0
CI3320X,CI765X,90000.0
CI3320X,FT150X,90000.0
CI3320X,PJ3531X,90000.0
CI3320X,PJ564X,90000.0
CI3330X,1,90000.0
CI3330X,CI1004X,90000.0
CI3330X,CI100X,90000.0
CI3330X,CI1074X,90000.0
CI3330X,CI1226X,90000.0
CI3330X,CI1277X,90000.0
CI3330X,CI1305X,90000.0
CI3330X,CI1360X,90000.0
CI3330X,CI1385X,90000.0
CI3330X,CI1479X,90000.0
CI3330X,CI1508X,90000.0
CI3330X,CI150X,90000.0
CI3330X,CI15X,90000.0
CI3330X,CI1638X,90000.0
CI3330X,CI170X,90000.0
CI3330X,CI1786X,90000.0
CI3330X,CI193X,90000.0
CI3330X,CI1X,90000.0
CI3330X,CI2,90000.0
CI3330X,CI2056X,90000.0
CI3330X,CI206X,90000.0
CI3330X,CI2124X,90000.0
CI3330X,CI2150X,90000.0
CI3330X,CI226X,90000.0
CI3330X,CI2274X,90000.0
CI3330X,CI227X,90000.0
CI3330X,CI2313X,90000.0
CI3330X,CI248X,90000.0
CI3330X,CI266X,90000.0
CI3330X,CI2879X,90000.0
CI3330X,CI2920X,90000.0
CI3330X,CI2994X,90000.0
CI3330X,CI3067X,90000.0
CI3330X,CI3105X,90000.0
CI3330X,CI3126X,90000.0
CI3330X,CI3171X,90000.0
CI3330X,CI3238X,90000.0
CI3330X,CI3330X,0.0
CI3330X,CI333X,90000.0
CI3330X,CI3367X,90000.0
CI3330X,CI3386X,90000.0
CI3330X,CI3406X,90000.0
CI3330X,CI3449X,90000.0
CI3330X,CI3459X,90000.0
CI3330X,CI3462X,90000.0
CI3330X,CI3464X,90000.0
CI3330X,CI3465X,90000.0
CI3330X,CI3498X,90000.0
CI3330X,CI3499X,90000.0
CI3330X,CI3509X,90000.0
CI3330X,CI3512X,90000.0
CI3330X,CI3526X,90000.0
CI3330X,CI3540X,3600.0
CI3330X,CI3557X,3600.0
CI3330X,CI3560X,90000.0
CI3330X,CI3569X,7200.0
CI3330X,CI3581X,7200.0
CI3330X,CI501X,90000.0
CI3330X,CI69X,90000.0
CI3330X,CI765X,90000.0
CI3330X,FT150X,90000.0
CI3330X,PJ3531X,90000.0
CI3330X,PJ564X,90000.0
CI333X,1,3600.0
CI333X,CI1004X,90000.0
CI333X,CI100X,90000.0
CI333X,CI1074X,90000.0
CI333X,CI1226X,90000.0
CI333X,CI1277X,90000.0
CI333X,CI1305X,90000.0
CI333X,CI1360X,90000.0
CI333X,CI1385X,90000.0
CI333X,CI1479X,90000.0
CI333X,CI1508X,90000.0
CI333X,CI150X,90000.0
CI333X,CI15X,90000.0
CI333X,CI1638X,90000.0
CI333X,CI170X,90000.0
CI333X,CI1786X,90000.0
CI333X,CI193X,90000.0
CI333X,CI1X,90000.0
CI333X,CI2,90000.0
CI333X,CI2056X,90000.0
CI333X,CI206X,90000.0
CI333X,CI2124X,90000.0
CI333X,CI2150X,90000.0
CI333X,CI226X,90000.0
CI333X,CI2274X,90000.0
CI333X,CI227X,90000.0
CI333X,CI2313X,90000.0
CI333X,CI248X,90000.0
CI333X,CI266X,90000.0
CI333X,CI2879X,90000.0
CI333X,CI2920X,90000.0
CI333X,CI2994X,90000.0
CI333X,CI3067X,90000.0
CI333X,CI3105X,90000.0
CI333X,CI3126X,90000.0
CI333X,CI3171X,90000.0
CI333X,CI3238X,90000.0
CI333X,CI3330X,90000.0
CI333X,CI333X,0.0
CI333X,CI3367X,90000.0
CI333X,CI3386X,90000.0
CI333X,CI3406X,90000.0
CI333X,CI3449X,90000.0
CI333X,CI3459X,90000.0
CI333X,CI3462X,90000.0
CI333X,CI3464X,90000.0
CI333X,CI3465X,90000.0
CI333X,CI3498X,90000.0
CI333X,CI3499X,90000.0
CI333X,CI3509X,90000.0
CI333X,CI3512X,90000.0
CI333X,CI3526X,90000.0
CI333X,CI3540X,90000.0
CI333X,CI3557X,90000.0
CI333X,CI3560X,90000.0
CI333X,CI3569X,90000.0
CI333X,CI3581X,90000.0
CI333X,CI501X,90000.0
CI333X,CI69X,90000.0
CI333X,CI765X,90000.0
CI333X,FT150X,90000.0
CI333X,PJ3531X,90000.0
CI333X,PJ564X,90000.0
CI3349X,1,90000.0
CI3349X,CI1004X,90000.0
CI3349X,CI100X,90000.0
CI3349X,CI1074X,90000.0
CI3349X,CI1226X,90000.0
CI3349X,CI1277X,90000.0
CI3349X,CI1305X,90000.0
CI3349X,CI1360X,90000.0
CI3349X,CI1385X,90000.0
CI3349X,CI1479X,90000.0
CI3349X,CI1508X,90000.0
CI3349X,CI150X,90000.0
CI3349X,CI15X,90000.0
CI3349X,CI1638X,90000.0
CI3349X,CI170X,90000.0
CI3349X,CI1786X,90000.0
CI3349X,CI193X,90000.0
CI3349X,CI1X,90000.0
CI3349X,CI2,90000.0
CI3349X,CI2056X,90000.0
CI3349X,CI206X,90000.0
CI3349X,CI2124X,90000.0
CI3349X,CI2150X,90000.0
CI3349X,CI226X,90000.0
CI3349X,CI2274X,90000.0
CI3349X,CI227X,90000.0
CI3349X,CI2313X,90000.0
CI3349X,CI248X,90000.0
CI3349X,CI266X,90000.0
CI3349X,CI2879X,90000.0
CI3349X,CI2920X,90000.0
CI3349X,CI2994X,90000.0
CI3349X,CI3067X,90000.0
CI3349X,CI3105X,90000.0
CI3349X,CI3126X,90000.0
CI3349X,CI3171X,90000.0
CI3349X,CI3238X,90000.0
CI3349X,CI3330X,90000.0
CI3349X,CI333X,90000.0
CI3349X,CI3367X,90000.0
CI3349X,CI3386X,90000.0
CI3349X,CI3406X,90000.0
CI3349X,CI3449X,90000.0
CI3349X,CI3459X,90000.0
CI3349X,CI3462X,90000.0
CI3349X,CI3464X,90000.0
CI3349X,CI3465X,90000.0
CI3349X,CI3498X,90000.0
CI3349X,CI3499X,90000.0
CI3349X,CI3509X,90000.0
CI3349X,CI3512X,90000.0
CI3349X,CI3526X,90000.0
CI3349X,CI3540X,90000.0
CI3349X,CI3557X,90000.0
CI3349X,CI3560X,90000.0
CI3349X,CI3569X,90000.0
CI3349X,CI3581X,90000.0
CI3349X,CI501X,90000.0
CI3349X,CI69X,90000.0
CI3349X,CI765X,90000.0
CI3349X,FT150X,90000.0
CI3349X,PJ3531X,90000.0
CI3349X,PJ564X,90000.0
CI3353X,1,90000.0
CI3353X,CI1004X,90000.0
CI3353X,CI100X,90000.0
CI3353X,CI1074X,90000.0
CI3353X,CI1226X,90000.0
CI3353X,CI1277X,90000.0
CI3353X,CI1305X,90000.0
CI3353X,CI1360X,90000.0
CI3353X,CI1385X,90000.0
CI3353X,CI1479X,90000.0
CI3353X,CI1508X,90000.0
CI3353X,CI150X,90000.0
CI3353X,CI15X,90000.0
CI3353X,CI1638X,90000.0
CI3353X,CI170X,90000.0
CI3353X,CI1786X,90000.0
CI3353X,CI193X,90000.0
CI3353X,CI1X,90000.0
CI3353X,CI2,90000.0
CI3353X,CI2056X,90000.0
CI3353X,CI206X,90000.0
CI3353X,CI2124X,90000.0
CI3353X,CI2150X,90000.0
CI3353X,CI226X,90000.0
CI3353X,CI2274X,90000.0
CI3353X,CI227X,90000.0
CI3353X,CI2313X,90000.0
CI3353X,CI248X,90000.0
CI3353X,CI266X,90000.0
CI3353X,CI2879X,90000.0
CI3353X,CI2920X,90000.0
CI3353X,CI2994X,90000.0
CI3353X,CI3067X,90000.0
CI3353X,CI3105X,90000.0
CI3353X,CI3126X,90000.0
CI3353X,CI3171X,90000.0
CI3353X,CI3238X,90000.0
CI3353X,CI3330X,7200.0
CI3353X,CI333X,90000.0
CI3353X,CI3367X,90000.0
CI3353X,CI3386X,90000.0
CI3353X,CI3406X,90000.0
CI3353X,CI3449X,90000.0
CI3353X,CI3459X,90000.0
CI3353X,CI3462X,90000.0
CI3353X,CI3464X,90000.0
CI3353X,CI3465X,90000.0
CI3353X,CI3498X,90000.0
CI3353X,CI3499X,90000.0
CI3353X,CI3509X,90000.0
CI3353X,CI3512X,90000.0
CI3353X,CI3526X,90000.0
CI3353X,CI3540X,10800.0
CI3353X,CI3557X,7200.0
CI3353X,CI3560X,90000.0
CI3353X,CI3569X,14400.0
CI3353X,CI3581X,10800.0
CI3353X,CI501X,90000.0
CI3353X,CI69X,90000.0
CI3353X,CI765X,90000.0
CI3353X,FT150X,90000.0
CI3353X,PJ3531X,90000.0
CI3353X,PJ564X,90000.0
CI3363X,1,14400.0
CI3363X,CI1004X,90000.0
CI3363X,CI100X,90000.0
CI3363X,CI1074X,90000.0
CI3363X,CI1226X,90000.0
CI3363X,CI1277X,90000.0
CI3363X,CI1305X,90000.0
CI3363X,CI1360X,90000.0
CI3363X,CI1385X,90000.0
CI3363X,CI1479X,10800.0
CI3363X,CI1508X,90000.0
CI3363X,CI150X,90000.0
CI3363X,CI15X,90000.0
CI3363X,CI1638X,10800.0
CI3363X,CI170X,90000.0
CI3363X,CI1786X,90000.0
CI3363X,CI193X,90000.0
CI3363X,CI1X,90000.0
CI3363X,CI2,90000.0
CI3363X,CI2056X,90000.0
CI3363X,CI206X,90000.0
CI3363X,CI2124X,90000.0
CI3363X,CI2150X,90000.0
CI3363X,CI226X,90000.0
CI3363X,CI2274X,10800.0
CI3363X,CI227X,90000.0
CI3363X,CI2313X,90000.0
CI3363X,CI248X,90000.0
CI3363X,CI266X,90000.0
